YEAR,MONTH,DAY,PERIOD,Name,1,2,3,4,5,6,7,8,9,10
2018,7,1,1,REZSSATQ_Isaac,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATQ_North QLD Clean Energy Hub,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATQ_Northern QLD,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSCSTN_Broken Hill,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSCSTN_Central NSW Tablelands,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSCSTN_Central West NSW,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSCSTN_Murray River,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSCSTN_North West New South Wales,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSCSTN_Northern NSW Tablelands,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSCSTN_Riverland,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSCSTN_Southern NSW Tablelands,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATN_Broken Hill,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATN_Central NSW Tablelands,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATN_Central West NSW,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATN_Murray River,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATN_North West New South Wales,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATN_Northern NSW Tablelands,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATN_Riverland,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATN_Southern NSW Tablelands,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSCSTV_Murray River,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATV_Murray River,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSCSTS_Eastern Eyre Peninsula,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSCSTS_Leigh Creek,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSCSTS_Northern SA,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSCSTS_Riverland,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSCSTS_Roxby Downs,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSCSTS_Western Eyre Peninsula,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATS_Eastern Eyre Peninsula,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATS_Leigh Creek,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATS_Northern SA,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATS_Riverland,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATS_Roxby Downs,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZSSATS_Western Eyre Peninsula,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHQ_Barcaldine,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHQ_Darling Downs,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHQ_Fitzroy,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHQ_Isaac,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHQ_North QLD Clean Energy Hub,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLQ_Barcaldine,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLQ_Darling Downs,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLQ_Fitzroy,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLQ_Isaac,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLQ_North QLD Clean Energy Hub,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHN_Broken Hill,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHN_Central NSW Tablelands,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHN_Central West NSW,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHN_Murray River,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHN_North West New South Wales,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHN_Northern NSW Tablelands,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHN_Riverland,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHN_Southern NSW Tablelands,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLN_Broken Hill,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLN_Central NSW Tablelands,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLN_Central West NSW,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLN_Murray River,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLN_North West New South Wales,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLN_Northern NSW Tablelands,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLN_Riverland,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLN_Southern NSW Tablelands,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHV_Gippsland,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHV_Moyne,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHV_Murray River,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHV_Western Victoria,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLV_Gippsland,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLV_Moyne,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLV_Murray River,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLV_Western Victoria,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHS_Eastern Eyre Peninsula,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHS_Leigh Creek,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHS_Mid-North SA,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHS_Northern SA,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHS_Riverland,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHS_South East SA,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHS_Western Eyre Peninsula,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHS_Yorke Peninsula,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLS_Eastern Eyre Peninsula,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLS_Leigh Creek,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLS_Mid-North SA,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLS_Northern SA,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLS_Riverland,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLS_South East SA,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLS_Western Eyre Peninsula,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLS_Yorke Peninsula,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHT_King Island,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHT_North East Tasmania,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHT_North West Tasmania,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWHT_Tasmania Midlands,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLT_King Island,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLT_North East Tasmania,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLT_North West Tasmania,0,1,0,0,0,0,0,0,0,0
2018,7,1,1,REZWLT_Tasmania Midlands,0,1,0,0,0,0,0,0,0,0
