YEAR,MONTH,DAY,PERIOD,Name,1,2,3,4,5,6,7,8,9,10
2018,7,1,1,REZSSATN_North West New South Wales,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATN_Northern NSW Tablelands,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATN_Riverland,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATN_Southern NSW Tablelands,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTV_Murray River,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATV_Murray River,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTS_Eastern Eyre Peninsula,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTS_Leigh Creek,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTS_Northern SA,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTS_Riverland,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTS_Roxby Downs,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTS_Western Eyre Peninsula,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATS_Eastern Eyre Peninsula,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATS_Leigh Creek,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATS_Northern SA,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATS_Riverland,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATS_Roxby Downs,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATS_Western Eyre Peninsula,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHQ_Barcaldine,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHQ_Darling Downs,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHQ_Fitzroy,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHQ_Isaac,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHQ_North QLD Clean Energy Hub,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLQ_Barcaldine,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLQ_Darling Downs,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLQ_Fitzroy,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLQ_Isaac,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLQ_North QLD Clean Energy Hub,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHN_Broken Hill,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHN_Central NSW Tablelands,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHN_Central West NSW,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHN_Murray River,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHN_North West New South Wales,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHN_Northern NSW Tablelands,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHN_Riverland,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHN_Southern NSW Tablelands,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLN_Broken Hill,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLN_Central NSW Tablelands,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLN_Central West NSW,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLN_Murray River,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLN_North West New South Wales,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLN_Northern NSW Tablelands,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLN_Riverland,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLN_Southern NSW Tablelands,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHV_Gippsland,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHV_Moyne,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHV_Murray River,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHV_Western Victoria,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLV_Gippsland,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLV_Moyne,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLV_Murray River,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLV_Western Victoria,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHS_Eastern Eyre Peninsula,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHS_Leigh Creek,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHS_Mid-North SA,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHS_Northern SA,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHS_Riverland,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHS_South East SA,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHS_Western Eyre Peninsula,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHS_Yorke Peninsula,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLS_Eastern Eyre Peninsula,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLS_Leigh Creek,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLS_Mid-North SA,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLS_Northern SA,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLS_Riverland,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLS_South East SA,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLS_Western Eyre Peninsula,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLS_Yorke Peninsula,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHT_King Island,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHT_North East Tasmania,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHT_North West Tasmania,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHT_Tasmania Midlands,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLT_King Island,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLT_North East Tasmania,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLT_North West Tasmania,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWLT_Tasmania Midlands,-45,0,3,10,45,60,300,5000,12000,14500
